accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
1282,1,4.52458,creditcard,0.0,0
2,1,4.836982,creditcard,0.954861111111,0
1513,1,4.461622,paypal,0.336805555556,0
60,1,4.895263,creditcard,59.9548611111,0
2000,1,4.921318,paypal,626.945138889,0
1977,1,4.921318,creditcard,0.0,0
2000,1,4.886641,paypal,0.0,0
2000,1,4.962055,creditcard,0.0,0
775,1,4.876771,creditcard,49.9027777778,0
12,1,5.017904,creditcard,11.9694444444,0
190,1,5.040929,creditcard,0.000694444444444,0
255,1,4.895263,creditcard,0.0,0
2000,1,4.52458,creditcard,248.475,0
2000,1,4.748314,creditcard,0.0,0
556,1,5.017904,creditcard,0.0,0
467,1,4.745402,creditcard,66.61875,0
2000,1,4.876771,creditcard,0.0,0
238,1,4.836982,creditcard,0.0,0
633,1,5.017904,creditcard,600.235416667,0
39,1,4.748314,paypal,0.0,0
2,1,4.748314,creditcard,1.00277777778,0
131,1,4.886641,creditcard,0.0,0
148,1,4.52458,paypal,147.047916667,0
1573,1,4.886641,creditcard,372.970138889,0
545,1,3.575983,creditcard,3.15,0
1340,1,4.876771,creditcard,242.838888889,0
2000,1,5.017904,creditcard,0.0,0
2000,1,4.876771,paypal,521.331944444,0
2000,1,5.034622,creditcard,545.916666667,0
1022,1,4.886641,creditcard,287.607638889,0
35,1,4.461622,paypal,0.0,0
2000,1,5.034622,creditcard,0.0180555555556,0
209,1,4.965339,paypal,0.0,0
1083,1,4.745402,paypal,0.000694444444444,0
12,1,5.017904,paypal,0.00138888888889,0
1363,1,3.483951,creditcard,652.305555556,0
2000,1,3.575983,creditcard,0.0,0
70,1,3.954522,paypal,69.8861111111,0
34,1,5.034622,creditcard,33.0930555556,0
2000,1,4.921349,creditcard,276.434027778,0
2000,1,5.040929,creditcard,0.00347222222222,0
70,1,5.034622,paypal,18.9298611111,0
26,1,4.057414,creditcard,0.00972222222222,0
164,1,4.836982,paypal,0.0,0
278,1,4.057414,creditcard,0.00208333333333,0
1607,1,4.876771,paypal,0.0,0
2,1,2.596228,creditcard,1.76527777778,0
942,1,4.921318,creditcard,0.0,0
2000,1,4.057414,storecredit,395.604166667,0
2000,1,4.895263,paypal,1.48819444444,0
2000,1,5.034622,creditcard,0.00138888888889,0
1383,5,5.040929,paypal,727.056944444,0
2000,1,4.962055,storecredit,3.93333333333,0
802,1,4.886641,paypal,270.125694444,0
1392,1,4.745402,creditcard,0.00694444444444,0
627,1,4.895263,paypal,626.646527778,0
154,1,4.461622,paypal,153.974305556,0
1589,1,4.748314,creditcard,1366.78680556,0
173,1,3.066058,paypal,0.0,0
96,1,4.895263,storecredit,0.0,0
2000,1,4.742303,creditcard,16.6006944444,0
2000,1,5.034622,creditcard,306.320833333,0
86,1,4.748314,creditcard,0.00277777777778,0
2000,1,4.965339,creditcard,0.0,0
2000,1,4.745402,paypal,620.571527778,0
2000,1,4.742303,creditcard,0.000694444444444,0
964,1,4.745402,paypal,0.0472222222222,0
2000,1,4.921318,creditcard,2.14305555556,0
568,1,4.886641,creditcard,0.0,0
2000,1,4.742303,creditcard,87.5166666667,0
1071,5,3.575983,creditcard,152.555555556,0
3,1,4.748314,creditcard,0.000694444444444,0
2000,1,5.034622,creditcard,0.0,0
12,1,4.748314,creditcard,11.8840277778,0
2000,1,4.057414,creditcard,3.40277777778,0
2000,1,4.748314,creditcard,562.874305556,0
1900,1,5.034622,paypal,0.0,0
29,1,5.040929,creditcard,0.00902777777778,0
655,1,4.52458,creditcard,0.0,0
2000,2,4.876771,creditcard,0.00138888888889,0
42,1,4.886641,creditcard,0.0,0
2000,1,4.921318,paypal,589.826388889,0
1284,5,5.017904,creditcard,25.5423611111,0
128,1,4.921318,creditcard,127.271527778,0
1801,1,4.921318,creditcard,0.0,0
859,1,4.836982,creditcard,0.0,0
1163,1,4.745402,creditcard,0.0,0
34,1,4.921318,creditcard,0.0,0
1626,1,4.461622,creditcard,147.172222222,0
1830,1,4.895263,creditcard,0.00555555555556,0
2000,1,4.748314,creditcard,1.8625,0
2,1,4.921349,creditcard,1.77916666667,0
183,1,4.748314,creditcard,0.0,0
101,1,4.921349,storecredit,0.000694444444444,0
1049,1,4.836982,creditcard,252.630555556,0
1453,1,3.066058,creditcard,113.089583333,0
2000,1,5.017904,paypal,292.944444444,0
37,1,4.965339,creditcard,0.0,0
3,1,4.836982,creditcard,0.502083333333,0
6,1,4.886641,paypal,5.91041666667,0
2000,1,4.886641,paypal,0.0,0
1286,1,4.921349,creditcard,0.0,0
52,1,5.034622,creditcard,51.2305555556,0
1103,1,4.876771,creditcard,0.0,0
255,1,4.748314,creditcard,0.0,0
5,1,3.954522,creditcard,4.41666666667,0
44,1,4.886641,storecredit,0.0,0
1177,1,4.505662,paypal,0.0,0
2000,1,4.965339,creditcard,928.111805556,0
937,1,5.017904,creditcard,226.038194444,0
1359,1,4.965339,creditcard,899.004861111,0
94,1,4.836982,paypal,0.0791666666667,0
766,1,5.040929,creditcard,320.418055556,0
2000,1,4.52458,creditcard,0.00902777777778,0
3,3,4.745402,creditcard,0.00138888888889,0
435,1,4.748314,creditcard,0.0,0
7,1,4.876771,creditcard,0.0,0
2000,1,4.965339,paypal,174.944444444,0
86,1,4.965339,creditcard,85.2611111111,0
2000,1,5.017904,creditcard,929.45625,0
1157,1,4.921318,creditcard,646.377777778,0
909,1,4.748314,creditcard,0.0,0
1581,1,4.461622,creditcard,339.41875,0
2000,1,4.505662,paypal,385.467361111,0
2000,1,4.921318,creditcard,0.0,0
2000,1,5.034622,creditcard,0.00208333333333,0
109,1,4.748314,storecredit,0.0,0
217,1,3.954522,paypal,0.0,0
1590,1,4.745402,creditcard,549.453472222,0
1798,1,4.505662,paypal,150.927083333,0
2000,1,5.040929,creditcard,0.0,0
2000,1,4.876771,paypal,179.494444444,0
2000,1,4.742303,creditcard,214.560416667,0
1,1,4.461622,creditcard,0.000694444444444,1
12,1,4.836982,paypal,0.00694444444444,0
1316,1,4.876771,creditcard,0.0,0
2000,1,4.921349,creditcard,466.920138889,0
8,1,3.483951,paypal,0.0,0
2,1,5.040929,paypal,1.30625,0
866,1,4.52458,paypal,41.8625,0
2000,1,5.034622,creditcard,0.0,0
2000,1,4.965339,creditcard,0.3,0
43,2,4.965339,creditcard,41.9416666667,0
108,1,5.040929,storecredit,0.0,0
1979,1,4.742303,creditcard,745.588194444,0
369,1,5.034622,creditcard,0.0,0
1844,1,4.965339,paypal,562.985416667,0
2000,1,4.876771,creditcard,557.884722222,0
544,2,4.886641,storecredit,0.5875,0
981,1,5.034622,storecredit,0.0,0
2000,1,4.962055,creditcard,0.0,0
887,1,4.057414,paypal,0.000694444444444,0
2000,1,4.742303,creditcard,0.0,0
1032,1,5.017904,paypal,0.00416666666667,0
1604,1,4.742303,paypal,0.0,0
1241,1,4.921318,creditcard,1105.39166667,0
2000,1,4.52458,creditcard,91.1680555556,0
20,1,4.836982,creditcard,19.9090277778,0
195,1,4.895263,creditcard,0.0,0
6,1,4.921318,creditcard,5.87152777778,0
2000,1,4.057414,paypal,459.174305556,0
79,1,4.748314,paypal,78.8493055556,0
1195,1,4.965339,creditcard,35.9895833333,0
2000,1,4.745402,creditcard,0.576388888889,0
2000,1,4.965339,creditcard,301.2625,0
93,1,4.836982,creditcard,0.0,0
1102,1,4.748314,creditcard,462.732638889,0
7,1,4.52458,creditcard,0.00833333333333,0
2000,1,4.876771,creditcard,191.079166667,0
169,1,5.040929,creditcard,0.0243055555556,0
2000,1,4.52458,creditcard,0.0,0
2000,1,4.921349,paypal,740.804166667,0
2000,1,4.836982,creditcard,0.0236111111111,0
872,1,4.921318,creditcard,0.0,0
20,1,4.52458,creditcard,19.9083333333,0
1396,1,4.921318,creditcard,0.01875,0
2000,1,5.017904,creditcard,0.000694444444444,0
60,1,4.461622,creditcard,0.0,0
143,1,4.962055,creditcard,0.000694444444444,0
153,1,4.895263,creditcard,151.729166667,0
2000,1,3.954522,creditcard,0.0,0
2000,1,4.742303,paypal,1776.55625,0
5,2,4.836982,creditcard,4.09027777778,0
2000,1,4.895263,creditcard,0.0,0
2000,1,4.876771,creditcard,569.0375,0
2000,1,5.017904,creditcard,0.000694444444444,0
2000,1,5.040929,creditcard,116.145138889,0
1194,1,5.034622,creditcard,0.0,0
2000,1,4.895263,creditcard,691.753472222,0
913,3,4.886641,paypal,718.695833333,0
2000,1,4.748314,creditcard,0.00208333333333,0
1103,1,4.962055,creditcard,313.058333333,0
197,1,4.886641,creditcard,0.0,0
2000,10,4.886641,storecredit,353.776388889,0
2000,1,4.895263,paypal,0.0944444444444,0
66,1,4.745402,creditcard,52.0590277778,0
630,1,5.040929,creditcard,0.0,0
2000,1,4.965339,paypal,0.00972222222222,0
8,1,5.034622,creditcard,7.37430555556,0
1842,1,4.057414,creditcard,0.0854166666667,0
401,1,4.962055,paypal,337.702777778,0
1083,1,5.017904,creditcard,2.83472222222,0
73,3,4.742303,creditcard,72.8069444444,0
3,1,4.745402,creditcard,2.58333333333,0
1583,1,4.895263,creditcard,1218.83402778,0
2000,1,4.965339,paypal,1718.91319444,0
1826,1,4.921318,creditcard,0.0,0
1490,1,4.748314,creditcard,0.0,0
1628,1,4.876771,creditcard,272.223611111,0
2000,1,4.52458,creditcard,736.070138889,0
974,1,4.886641,creditcard,0.0,0
2000,1,5.034622,creditcard,0.0118055555556,0
2000,1,5.017904,creditcard,329.267361111,0
43,1,4.745402,paypal,0.0,0
6,1,4.52458,creditcard,5.22847222222,0
13,1,3.575983,paypal,0.306944444444,0
1263,1,5.034622,creditcard,0.0,0
738,1,4.962055,paypal,70.0847222222,0
1476,1,4.886641,creditcard,0.0,0
2000,1,4.886641,creditcard,0.0,0
1,1,4.745402,creditcard,0.000694444444444,1
2000,1,4.962055,creditcard,821.734722222,0
1144,1,4.748314,creditcard,482.931944444,0
2000,1,4.962055,paypal,0.00208333333333,0
1972,1,4.886641,paypal,521.800694444,0
2000,1,4.921318,paypal,0.0,0
2000,1,4.921318,creditcard,0.0,0
2000,1,2.596228,creditcard,164.652777778,0
2000,1,5.040929,creditcard,1165.04375,0
886,1,2.94894,paypal,1.63333333333,0
17,1,4.748314,creditcard,16.8194444444,0
1705,1,5.034622,creditcard,0.0,0
35,1,5.017904,creditcard,0.0,0
1,1,2.596228,paypal,0.0,1
856,1,4.057414,creditcard,0.0,0
442,1,5.034622,creditcard,0.259027777778,0
210,1,4.876771,creditcard,6.14027777778,0
60,1,4.921349,creditcard,59.9166666667,0
1244,1,4.921349,paypal,0.0,0
805,1,4.921318,paypal,0.0,0
205,1,4.505662,creditcard,0.0,0
885,1,4.742303,creditcard,790.056944444,0
1565,1,4.921349,creditcard,903.820833333,0
18,1,4.921349,creditcard,0.0,0
413,1,4.745402,paypal,107.8125,0
692,1,4.876771,creditcard,0.0,0
2,1,4.836982,creditcard,0.0,0
237,1,4.742303,creditcard,230.677777778,0
360,1,4.748314,storecredit,358.984027778,0
3,1,5.034622,creditcard,0.0,0
2000,1,4.895263,creditcard,219.843055556,0
43,1,5.034622,paypal,0.0,0
17,1,4.836982,creditcard,0.0,0
303,1,4.921318,creditcard,70.3611111111,0
48,1,4.057414,creditcard,47.9645833333,0
1356,1,3.575983,creditcard,0.0,0
1334,1,4.886641,creditcard,0.00277777777778,0
216,1,4.876771,storecredit,215.172916667,0
43,1,4.461622,creditcard,0.00138888888889,0
2000,1,5.017904,paypal,0.938194444444,0
666,1,4.962055,creditcard,0.0,0
1844,1,4.965339,creditcard,562.977083333,0
231,1,4.876771,creditcard,0.0,0
2000,1,4.745402,creditcard,0.0,0
9,1,5.017904,paypal,0.0,0
1941,1,4.921349,creditcard,2.89166666667,0
1541,1,4.836982,creditcard,1220.60555556,0
2000,1,4.965339,creditcard,0.0,0
32,1,4.745402,paypal,0.0,0
695,1,4.886641,creditcard,573.513888889,0
5,1,4.876771,creditcard,0.0,0
1736,1,4.886641,creditcard,0.0,0
1811,1,4.748314,paypal,822.054166667,0
540,1,4.921318,creditcard,0.0,0
2,1,4.057414,creditcard,0.0270833333333,0
196,1,4.962055,creditcard,0.0104166666667,0
273,1,4.962055,creditcard,0.000694444444444,0
2000,1,4.921318,creditcard,0.0,0
1740,1,4.895263,creditcard,0.0,0
144,1,4.836982,creditcard,2.81319444444,0
2000,1,4.505662,paypal,1830.71388889,0
1,1,5.034622,creditcard,0.0,1
1166,1,5.017904,creditcard,304.130555556,0
1801,1,4.921318,creditcard,0.740277777778,0
17,1,4.748314,creditcard,0.0,0
944,1,4.745402,paypal,0.0,0
17,1,4.742303,creditcard,16.4930555556,0
2,1,4.921318,creditcard,0.561805555556,0
176,1,4.921318,paypal,0.0,0
1725,1,5.017904,paypal,0.00694444444444,0
132,1,4.886641,creditcard,0.0340277777778,0
1074,1,4.876771,paypal,1073.89027778,0
192,1,4.962055,creditcard,0.00277777777778,0
2000,1,4.876771,creditcard,0.0,0
853,1,4.895263,paypal,501.355555556,0
128,1,4.836982,creditcard,0.0,0
1329,1,4.748314,creditcard,138.814583333,0
633,1,4.921318,creditcard,632.088888889,0
405,1,5.017904,paypal,34.3368055556,0
2000,1,4.876771,creditcard,0.0,0
2,1,4.745402,storecredit,1.29652777778,0
2000,1,4.836982,paypal,226.402083333,0
1247,1,4.921349,paypal,0.0,0
8,1,4.965339,creditcard,0.025,0
2000,1,4.505662,creditcard,1789.97847222,0
2,1,4.742303,creditcard,0.0,0
29,2,4.876771,creditcard,28.2013888889,0
630,1,5.040929,creditcard,0.00763888888889,0
747,1,4.745402,paypal,0.0402777777778,0
693,1,4.895263,paypal,0.0,0
34,1,4.745402,creditcard,0.0,0
218,1,4.921318,creditcard,217.478472222,0
207,1,4.921318,creditcard,202.957638889,0
3,1,4.921349,creditcard,2.07430555556,0
40,1,4.742303,paypal,0.0,0
1611,1,4.886641,paypal,0.0,0
20,1,4.921318,creditcard,19.3291666667,0
932,2,4.965339,creditcard,251.000694444,0
2000,1,4.505662,creditcard,698.274305556,0
2000,1,4.836982,creditcard,0.000694444444444,0
37,1,5.034622,paypal,33.1361111111,0
131,1,4.836982,paypal,130.090972222,0
2000,1,4.876771,creditcard,0.0,0
68,1,5.034622,creditcard,0.0,0
1184,1,5.034622,creditcard,555.984722222,0
235,1,5.017904,creditcard,188.96875,0
2000,1,5.034622,creditcard,0.0,0
1109,1,4.965339,creditcard,0.0,0
120,1,2.596228,creditcard,0.06875,0
117,1,4.505662,storecredit,116.223611111,0
665,2,5.017904,paypal,0.000694444444444,0
1,1,4.921318,creditcard,0.0,1
100,1,4.876771,creditcard,0.0118055555556,0
206,1,4.748314,creditcard,0.0,0
22,1,4.52458,creditcard,21.7722222222,0
3,1,4.886641,creditcard,1.99583333333,0
2000,1,4.057414,creditcard,0.00208333333333,0
5,1,4.962055,creditcard,0.0402777777778,0
86,1,4.748314,creditcard,85.1145833333,0
2000,1,5.017904,creditcard,122.941666667,0
107,1,4.52458,creditcard,90.3791666667,0
2,1,5.040929,creditcard,0.0,0
323,1,4.745402,paypal,0.0,0
1565,1,5.034622,creditcard,173.727083333,0
18,1,5.034622,paypal,0.0,0
2000,1,3.575983,creditcard,1022.33680556,0
36,1,4.962055,paypal,0.0,0
1962,1,4.461622,creditcard,103.297916667,0
239,1,4.895263,creditcard,0.0,0
2000,1,4.836982,paypal,605.965972222,0
1642,1,4.886641,creditcard,0.789583333333,0
1,1,3.066058,creditcard,0.0,1
43,1,5.017904,creditcard,0.0,0
2000,1,4.836982,creditcard,0.0,0
2,1,4.965339,paypal,0.000694444444444,0
1723,1,4.876771,paypal,195.252083333,0
1968,1,4.921318,creditcard,0.0,0
21,1,4.962055,creditcard,0.0,0
532,1,4.745402,creditcard,0.0,0
2000,1,4.742303,creditcard,269.552083333,0
1322,2,4.921318,paypal,0.0354166666667,0
2000,2,4.745402,paypal,0.0,0
1920,1,5.017904,creditcard,152.827777778,0
791,1,4.921349,paypal,0.0,0
987,1,5.017904,creditcard,0.400694444444,0
1761,1,5.034622,creditcard,938.984722222,0
2000,1,4.886641,creditcard,0.0,0
45,1,4.921318,creditcard,44.9534722222,0
1616,1,4.057414,paypal,341.602777778,0
13,1,4.52458,creditcard,0.0,0
838,1,3.483951,paypal,0.0,0
2000,1,4.895263,creditcard,1374.57291667,0
2,1,4.748314,creditcard,0.0,0
1953,1,4.921318,creditcard,0.0,0
64,1,4.748314,creditcard,63.96875,0
1080,1,5.017904,creditcard,0.000694444444444,0
6,1,4.921318,paypal,0.000694444444444,0
1222,1,5.040929,paypal,0.0,0
16,1,4.886641,creditcard,0.0,0
878,1,5.040929,creditcard,0.0,0
167,1,4.921318,creditcard,0.0,0
1346,1,5.040929,creditcard,0.000694444444444,0
22,1,5.034622,paypal,0.0,0
2000,1,4.921349,creditcard,0.00277777777778,0
1,1,4.745402,creditcard,0.000694444444444,1
675,1,4.962055,creditcard,0.00347222222222,0
14,1,4.921318,creditcard,0.0,0
2000,1,5.017904,creditcard,0.000694444444444,0
1610,1,2.94894,creditcard,155.798611111,0
392,1,4.921318,creditcard,219.957638889,0
2,1,5.017904,creditcard,1.11944444444,0
76,1,4.921349,creditcard,75.2951388889,0
931,1,5.034622,creditcard,0.000694444444444,0
1657,1,4.057414,paypal,1129.50347222,0
2000,1,4.748314,creditcard,0.000694444444444,0
45,1,5.034622,creditcard,0.0,0
194,1,4.921349,paypal,193.904861111,0
126,1,4.745402,creditcard,0.0,0
1218,1,4.921318,paypal,0.00416666666667,0
1,1,3.483951,creditcard,0.00138888888889,1
2000,1,4.461622,creditcard,0.0,0
2000,1,4.965339,paypal,1447.73055556,0
205,1,4.057414,creditcard,61.1402777778,0
1572,1,4.461622,creditcard,129.090277778,0
2000,1,4.52458,creditcard,0.000694444444444,0
2000,1,4.748314,creditcard,0.0,0
1564,1,4.836982,creditcard,59.9041666667,0
1042,1,4.057414,creditcard,102.115277778,0
112,1,4.962055,creditcard,111.010416667,0
2000,1,4.52458,creditcard,0.0,0
2000,1,4.921318,creditcard,0.0,0
2000,1,4.876771,creditcard,376.982638889,0
2000,1,4.057414,creditcard,0.00972222222222,0
10,1,4.057414,creditcard,0.0,0
2000,1,5.034622,creditcard,0.00138888888889,0
1274,1,4.921349,creditcard,0.0,0
2000,1,4.895263,creditcard,240.311805556,0
137,1,4.52458,creditcard,136.248611111,0
120,2,5.017904,creditcard,0.0,0
1611,1,3.066058,paypal,412.132638889,0
88,1,5.034622,storecredit,87.2854166667,0
2000,1,4.965339,creditcard,105.279861111,0
847,1,4.742303,creditcard,0.0,0
139,1,4.876771,creditcard,0.0,0
1833,1,4.745402,creditcard,506.729861111,0
2000,1,4.965339,paypal,105.288888889,0
2000,1,4.886641,creditcard,626.906944444,0
787,1,4.836982,creditcard,0.0430555555556,0
811,1,4.748314,creditcard,0.0,0
851,1,4.836982,creditcard,0.0,0
2000,1,4.921318,creditcard,179.154861111,0
1532,1,4.505662,creditcard,0.0,0
2000,1,4.742303,creditcard,38.4604166667,0
833,1,4.921349,creditcard,0.0159722222222,0
2000,2,4.962055,paypal,429.181944444,0
996,1,4.886641,paypal,0.0152777777778,0
1416,1,4.52458,storecredit,640.75,0
629,1,4.505662,paypal,627.017361111,0
2000,1,4.921318,paypal,377.839583333,0
1925,1,3.575983,creditcard,0.00208333333333,0
544,1,3.066058,creditcard,0.477083333333,0
14,1,4.461622,creditcard,0.000694444444444,0
305,1,5.017904,creditcard,0.000694444444444,0
2000,1,4.965339,creditcard,0.0,0
53,1,5.040929,creditcard,0.000694444444444,0
146,1,4.748314,paypal,0.0,0
2000,1,4.886641,creditcard,0.0,0
1618,2,5.017904,creditcard,0.0,0
2000,1,4.962055,creditcard,0.169444444444,0
18,1,5.034622,creditcard,17.0145833333,0
642,1,4.895263,creditcard,0.0,0
878,1,5.040929,creditcard,0.0,0
20,1,4.886641,creditcard,19.5965277778,0
2000,1,4.742303,paypal,0.0,0
18,1,4.965339,paypal,0.0,0
33,1,4.886641,creditcard,0.0,0
1096,1,4.52458,paypal,0.0,0
493,1,3.066058,paypal,0.00555555555556,0
2000,10,4.895263,creditcard,424.415277778,0
2,1,4.836982,creditcard,1.07083333333,0
1160,1,4.876771,creditcard,0.0131944444444,0
76,1,4.921349,creditcard,0.0,0
133,1,4.748314,paypal,0.00555555555556,0
175,1,4.505662,creditcard,174.385416667,0
870,1,4.748314,creditcard,67.7041666667,0
83,1,4.962055,creditcard,0.0,0
2000,1,5.034622,paypal,0.0,0
2000,1,4.886641,creditcard,0.0,0
85,1,4.52458,paypal,84.875,0
592,1,4.52458,creditcard,220.691666667,0
3,1,4.921318,creditcard,2.09583333333,0
1058,1,4.745402,creditcard,1057.63611111,0
733,1,5.017904,creditcard,0.000694444444444,0
1526,1,2.596228,paypal,0.0,0
1583,1,4.876771,creditcard,0.0,0
947,1,5.040929,paypal,0.0,0
66,1,5.040929,creditcard,0.00486111111111,0
798,3,4.742303,creditcard,0.00763888888889,0
5,1,5.034622,creditcard,0.0,0
119,1,4.965339,creditcard,0.0,0
1546,1,4.921349,creditcard,1.60416666667,0
2000,1,4.745402,creditcard,0.0527777777778,0
812,1,4.748314,paypal,781.682638889,0
1599,1,4.461622,creditcard,0.0,0
31,1,5.040929,paypal,30.1493055556,0
2000,1,4.505662,paypal,0.0,0
5,1,2.94894,creditcard,0.269444444444,0
2000,1,4.886641,creditcard,385.847916667,0
65,1,4.921349,creditcard,0.00277777777778,0
242,1,4.057414,creditcard,0.00138888888889,0
18,1,4.057414,creditcard,17.1763888889,0
278,1,4.921349,creditcard,0.0,0
78,1,4.461622,paypal,77.7159722222,0
12,1,4.745402,storecredit,0.0,0
81,1,4.965339,paypal,0.000694444444444,0
1369,1,4.836982,creditcard,171.034027778,0
3,1,4.962055,creditcard,2.01319444444,0
2000,1,4.836982,paypal,43.7222222222,0
442,1,4.876771,creditcard,0.0,0
1690,1,4.921349,paypal,1658.67291667,0
1975,1,4.876771,creditcard,0.0173611111111,0
2000,1,5.017904,paypal,0.0180555555556,0
2000,1,4.876771,creditcard,116.074305556,0
4,1,4.505662,paypal,0.0,0
215,1,4.965339,paypal,0.0,0
2000,1,4.505662,paypal,0.0,0
2000,1,4.895263,paypal,0.00138888888889,0
21,1,4.921349,creditcard,0.0,0
3,1,4.52458,creditcard,2.76597222222,0
700,1,4.895263,paypal,0.0,0
182,1,4.962055,creditcard,181.202777778,0
412,1,4.921318,creditcard,0.00208333333333,0
92,1,4.876771,paypal,0.000694444444444,0
1820,1,4.748314,paypal,1555.24652778,0
2000,1,4.895263,paypal,0.00833333333333,0
16,1,5.034622,creditcard,14.9340277778,0
172,1,5.017904,creditcard,0.0,0
12,1,3.954522,creditcard,0.0,0
154,1,4.876771,paypal,0.0,0
749,1,4.745402,storecredit,0.934027777778,0
1,1,4.505662,creditcard,0.0,1
347,1,4.921318,creditcard,334.165972222,0
2000,1,4.876771,paypal,56.7680555556,0
2000,1,3.954522,creditcard,0.0,0
989,1,4.886641,paypal,0.0,0
1175,1,4.748314,creditcard,0.0,0
5,1,5.017904,creditcard,4.02777777778,0
1595,1,3.575983,creditcard,268.234722222,0
1798,1,5.034622,creditcard,0.000694444444444,0
34,1,4.745402,paypal,33.8131944444,0
2000,1,4.745402,creditcard,2.91180555556,0
2000,1,5.034622,creditcard,0.0180555555556,0
2000,1,5.034622,creditcard,566.531944444,0
57,1,4.745402,creditcard,0.0,0
32,1,4.461622,storecredit,0.0,0
105,1,4.962055,creditcard,0.0,0
90,1,4.461622,creditcard,58.9402777778,0
742,1,4.836982,paypal,715.682638889,0
80,1,4.921318,creditcard,79.9951388889,0
1448,1,4.921318,paypal,654.813888889,0
185,1,4.52458,creditcard,0.00208333333333,0
19,1,4.895263,creditcard,0.0,0
31,1,4.895263,creditcard,29.9993055556,0
2000,1,3.066058,creditcard,0.00277777777778,0
490,1,4.505662,creditcard,0.000694444444444,0
2000,1,4.965339,creditcard,0.000694444444444,0
2000,1,5.017904,paypal,0.03125,0
1631,1,5.034622,creditcard,244.161111111,0
352,1,4.461622,creditcard,0.0,0
60,1,4.921349,creditcard,0.0125,0
1682,1,4.057414,paypal,0.00625,0
2000,1,4.895263,creditcard,564.440972222,0
2000,1,3.954522,creditcard,1.45555555556,0
2,1,4.748314,creditcard,1.14027777778,0
2,1,4.057414,creditcard,1.46875,0
1477,1,4.895263,paypal,65.4951388889,0
1416,1,4.836982,paypal,0.0,0
3,1,5.040929,paypal,0.0,0
1,1,4.52458,creditcard,0.0,1
2000,1,5.034622,creditcard,0.329166666667,0
5,1,4.921349,paypal,4.86875,0
258,1,4.921349,creditcard,256.144444444,0
2000,1,5.034622,creditcard,415.78125,0
1831,1,5.017904,paypal,0.0,0
429,1,4.745402,paypal,0.0,0
2000,1,4.876771,creditcard,293.784722222,0
53,1,4.745402,paypal,52.7666666667,0
2000,1,4.962055,creditcard,135.720138889,0
2000,1,3.575983,paypal,749.096527778,0
1798,1,3.483951,creditcard,0.0,0
2000,1,4.836982,paypal,737.76875,0
1244,1,4.461622,paypal,141.275694444,0
674,1,4.461622,creditcard,0.0347222222222,0
734,1,4.921349,creditcard,126.190277778,0
619,1,4.886641,creditcard,0.0,0
759,1,4.921318,creditcard,0.0,0
1595,1,4.921349,creditcard,0.0,0
178,1,4.921349,creditcard,0.00208333333333,0
9,1,4.962055,creditcard,0.0,0
2000,1,5.040929,storecredit,0.0,0
70,1,4.745402,paypal,69.0479166667,0
3,1,4.057414,paypal,2.17916666667,0
1746,1,4.505662,creditcard,94.2743055556,0
20,1,4.745402,creditcard,19.1097222222,0
1325,1,4.461622,paypal,0.0,0
972,1,4.886641,storecredit,0.0,0
56,1,4.965339,creditcard,55.25,0
1068,1,4.52458,creditcard,96.3055555556,0
1231,1,4.895263,creditcard,0.0,0
2000,1,4.876771,storecredit,0.0,0
86,1,5.017904,storecredit,0.0,0
2000,1,4.748314,creditcard,46.63125,0
2000,1,4.921318,paypal,156.5375,0
85,1,4.962055,paypal,84.1576388889,0
925,1,4.895263,creditcard,845.071527778,0
1196,1,3.066058,creditcard,0.0,0
638,1,4.836982,creditcard,135.786805556,0
2000,1,5.034622,paypal,1279.08333333,0
46,1,4.921349,creditcard,45.7993055556,0
2000,1,5.017904,creditcard,609.194444444,0
208,1,3.954522,creditcard,113.69375,0
1133,1,4.886641,creditcard,0.590277777778,0
6,1,4.836982,storecredit,5.76736111111,0
196,1,4.921318,creditcard,22.2486111111,0
2000,1,5.017904,creditcard,625.188194444,0
55,2,4.057414,creditcard,0.0722222222222,0
2000,1,3.575983,paypal,1.22361111111,0
242,1,5.017904,paypal,0.00138888888889,0
460,1,4.962055,creditcard,0.00833333333333,0
1761,1,4.742303,creditcard,18.5326388889,0
455,1,4.461622,creditcard,361.961805556,0
2000,1,4.742303,paypal,0.0,0
2000,1,5.017904,creditcard,0.908333333333,0
154,1,5.034622,creditcard,0.0,0
2000,1,3.483951,creditcard,0.428472222222,0
2000,1,4.886641,paypal,1022.65763889,0
407,1,4.965339,paypal,0.00694444444444,0
2000,1,4.965339,paypal,0.0,0
131,1,4.52458,creditcard,130.580555556,0
170,1,4.921318,creditcard,0.0,0
13,1,5.034622,storecredit,0.000694444444444,0
706,2,5.034622,paypal,0.0173611111111,0
1504,1,4.748314,paypal,0.0,0
351,1,4.748314,creditcard,350.061111111,0
2000,1,4.895263,creditcard,0.0,0
382,1,4.057414,creditcard,0.0,0
824,1,4.876771,creditcard,741.133333333,0
465,2,4.505662,storecredit,368.052777778,0
2000,1,4.505662,creditcard,0.0,0
2,1,4.745402,creditcard,1.48958333333,0
3,1,4.505662,creditcard,2.61527777778,0
2000,1,3.954522,creditcard,885.874305556,0
1015,1,4.886641,creditcard,0.0,0
1902,1,4.886641,storecredit,0.0,0
